Date,Open,High,Low,Close,Adj Close,Volume
2017-07-11,70.0,70.68,69.75,69.989998,68.649765,17460000
2017-07-12,70.690002,71.279999,70.550003,71.150002,69.787552,17750900
2017-07-13,71.5,72.040001,71.309998,71.769997,70.39565999999998,20269800
2017-07-14,72.239998,73.269997,71.959999,72.779999,71.38633,25868100
2017-07-17,72.800003,73.449997,72.720001,73.349998,71.945412,21803900
2017-07-18,73.089996,73.389999,72.660004,73.300003,71.896385,26435300
2017-07-19,73.5,74.040001,73.449997,73.860001,72.44564799999998,22416200
2017-07-20,74.18,74.300003,73.279999,74.220001,72.79875899999998,42361000
2017-07-21,73.449997,74.290001,73.16999799999998,73.790001,72.376991,46717100
2017-07-24,73.529999,73.75,73.129997,73.599998,72.190636,21394800
2017-07-25,73.800003,74.309998,73.5,74.190002,72.76933299999997,22018700
2017-07-26,74.339996,74.379997,73.809998,74.050003,72.632011,16252200
2017-07-27,73.760002,74.41999799999998,72.32,73.160004,71.759064,36844200
2017-07-28,72.66999799999998,73.309998,72.540001,73.040001,71.641357,18306700
2017-07-31,73.300003,73.440002,72.410004,72.699997,71.307861,23600100
2017-08-01,73.099998,73.41999799999998,72.489998,72.58000200000002,71.19017,22132300
2017-08-02,72.550003,72.559998,71.440002,72.260002,70.876297,26499200
2017-08-03,72.190002,72.440002,71.849998,72.150002,70.76840200000002,18214400
2017-08-04,72.400002,73.040001,72.239998,72.68,71.288246,22579000
2017-08-07,72.800003,72.900002,72.260002,72.400002,71.01361800000002,18705700
2017-08-08,72.089996,73.129997,71.75,72.790001,71.396149,22044600
2017-08-09,72.25,72.510002,72.050003,72.470001,71.082275,22213400
2017-08-10,71.900002,72.190002,71.349998,71.410004,70.04257199999999,24734500
2017-08-11,71.610001,72.699997,71.279999,72.5,71.111694,21443700
2017-08-14,73.059998,73.720001,72.949997,73.589996,72.180817,20067300
2017-08-15,73.589996,73.589996,73.040001,73.220001,72.200539,19181400
2017-08-16,73.339996,74.099998,73.16999799999998,73.650002,72.624557,18150400
2017-08-17,73.58000200000002,73.870003,72.400002,72.400002,71.391968,22977500
2017-08-18,72.269997,72.839996,71.93,72.489998,71.480705,18761500
2017-08-21,72.470001,72.480003,71.699997,72.150002,71.145439,17734800
2017-08-22,72.349998,73.239998,72.349998,73.160004,72.14138,14343700
2017-08-23,72.959999,73.150002,72.529999,72.720001,71.707504,13766500
2017-08-24,72.739998,72.860001,72.07,72.690002,71.677925,17098300
2017-08-25,72.860001,73.349998,72.480003,72.82,71.806107,12794300
2017-08-28,73.059998,73.089996,72.550003,72.83000200000002,71.815979,14569700
2017-08-29,72.25,73.160004,72.050003,73.050003,72.032913,11478400
2017-08-30,73.010002,74.209999,72.83000200000002,74.010002,72.979546,16897800
2017-08-31,74.029999,74.959999,73.800003,74.769997,73.72895799999998,27652800
2017-09-01,74.709999,74.739998,73.639999,73.940002,72.910522,21736200
2017-09-05,73.339996,73.889999,72.980003,73.610001,72.58510600000002,21556000
2017-09-06,73.739998,74.040001,73.349998,73.400002,72.37804399999997,16535800
2017-09-07,73.68,74.599998,73.599998,74.339996,73.304947,17471200
2017-09-08,74.33000200000002,74.440002,73.839996,73.980003,72.949966,14703800
2017-09-11,74.309998,74.940002,74.309998,74.760002,73.719109,17910400
2017-09-12,74.760002,75.239998,74.370003,74.68,73.640221,14394900
2017-09-13,74.93,75.230003,74.550003,75.209999,74.162834,13380800
2017-09-14,75.0,75.489998,74.519997,74.769997,73.72895799999998,15733900
2017-09-15,74.83000200000002,75.389999,74.07,75.309998,74.261444,38578400
2017-09-18,75.230003,75.970001,75.040001,75.160004,74.113541,23307000
2017-09-19,75.209999,75.709999,75.010002,75.440002,74.38963299999998,16093300
2017-09-20,75.349998,75.550003,74.309998,74.940002,73.896599,21587900
2017-09-21,75.110001,75.239998,74.110001,74.209999,73.17675799999998,19186100
2017-09-22,73.989998,74.510002,73.849998,74.410004,73.37397800000002,14111400
2017-09-25,74.089996,74.25,72.91999799999998,73.260002,72.239983,24149200
2017-09-26,73.66999799999998,73.809998,72.989998,73.260002,72.239983,18019600
2017-09-27,73.550003,74.16999799999998,73.16999799999998,73.849998,72.82177,19565100
2017-09-28,73.540001,73.970001,73.309998,73.870003,72.841492,10883800
2017-09-29,73.940002,74.540001,73.879997,74.489998,73.45285799999998,17079100
2017-10-02,74.709999,75.010002,74.300003,74.610001,73.57119,15304800
2017-10-03,74.66999799999998,74.879997,74.190002,74.260002,73.226067,12190400
2017-10-04,74.089996,74.720001,73.709999,74.690002,73.65007800000002,13317700
2017-10-05,75.220001,76.120003,74.959999,75.970001,74.912254,21195300
2017-10-06,75.66999799999998,76.029999,75.540001,76.0,74.941841,13959800
2017-10-09,75.970001,76.550003,75.860001,76.290001,75.22779799999998,11386500
2017-10-10,76.33000200000002,76.629997,76.139999,76.290001,75.22779799999998,13944500
2017-10-11,76.360001,76.459999,75.949997,76.41999799999998,75.355988,15388900
2017-10-12,76.489998,77.290001,76.370003,77.120003,76.046249,16876500
2017-10-13,77.589996,77.870003,77.290001,77.489998,76.41109499999997,15335700
2017-10-16,77.41999799999998,77.809998,77.349998,77.650002,76.56886300000002,12380100
2017-10-17,77.470001,77.620003,77.25,77.589996,76.509697,16824000
2017-10-18,77.66999799999998,77.849998,77.370003,77.610001,76.529427,13300700
2017-10-19,77.57,77.93,77.349998,77.910004,76.825249,15092800
2017-10-20,78.32,78.970001,78.220001,78.809998,77.71270799999998,22866400
2017-10-23,78.989998,79.339996,78.760002,78.83000200000002,77.732437,20627200
2017-10-24,78.900002,79.199997,78.459999,78.860001,77.762024,17517200
2017-10-25,78.58000200000002,79.099998,78.010002,78.629997,77.535217,20410800
2017-10-26,79.199997,79.41999799999998,78.75,78.760002,77.66340600000002,32120700
2017-10-27,84.370003,86.199997,83.610001,83.809998,82.643105,71066700
2017-10-30,83.699997,84.33000200000002,83.110001,83.889999,82.721985,31756700
2017-10-31,84.360001,84.360001,83.110001,83.18,82.021866,27086600
2017-11-01,83.68,83.760002,82.879997,83.18,82.021866,22307400
2017-11-02,83.349998,84.459999,83.120003,84.050003,82.879761,23992900
2017-11-03,84.08000200000002,84.540001,83.400002,84.139999,82.968498,17633500
2017-11-06,84.199997,84.699997,84.08000200000002,84.470001,83.29390699999998,19860900
2017-11-07,84.769997,84.900002,83.93,84.269997,83.096687,17939700
2017-11-08,84.139999,84.610001,83.83000200000002,84.559998,83.38265200000002,18034200
2017-11-09,84.110001,84.269997,82.900002,84.089996,82.919197,21178400
2017-11-10,83.790001,84.099998,83.230003,83.870003,82.702271,19397800
2017-11-13,83.660004,83.940002,83.459999,83.93,82.761429,14196900
2017-11-14,83.5,84.099998,82.980003,84.050003,82.879761,18801300
2017-11-15,83.470001,83.690002,82.690002,82.980003,82.235588,19383100
2017-11-16,83.099998,83.41999799999998,82.940002,83.199997,82.453613,20962800
2017-11-17,83.120003,83.120003,82.239998,82.400002,81.66078900000002,22079000
2017-11-20,82.400002,82.589996,82.25,82.529999,81.789627,16315000
2017-11-21,82.739998,83.839996,82.739998,83.720001,82.968948,21237500
2017-11-22,83.83000200000002,83.900002,83.040001,83.110001,82.364426,20553100
2017-11-24,83.010002,83.43,82.779999,83.260002,82.513077,7425600
2017-11-27,83.309998,83.980003,83.300003,83.870003,83.11760699999998,18265200
2017-11-28,84.07,85.059998,84.019997,84.879997,84.118538,21926000
2017-11-29,84.709999,84.91999799999998,83.18,83.339996,82.592354,27381100
2017-11-30,83.510002,84.519997,83.339996,84.16999799999998,83.414909,33054600
2017-12-01,83.599998,84.809998,83.220001,84.260002,83.50410500000002,29532100
2017-12-04,84.41999799999998,84.43,80.699997,81.08000200000002,80.352631,39094900
2017-12-05,81.339996,82.68,80.980003,81.589996,80.858047,26152300
2017-12-06,81.550003,83.139999,81.43,82.779999,82.037376,26162100
2017-12-07,82.540001,82.800003,82.0,82.489998,81.749977,23184500
2017-12-08,83.629997,84.58000200000002,83.33000200000002,84.160004,83.405006,24489100
2017-12-11,84.290001,85.370003,84.120003,85.230003,84.465401,22857900
2017-12-12,85.309998,86.050003,85.08000200000002,85.58000200000002,84.812263,23924100
2017-12-13,85.739998,86.0,85.16999799999998,85.349998,84.584328,22062700
2017-12-14,85.43,85.870003,84.529999,84.690002,83.930252,19306000
2017-12-15,85.260002,87.089996,84.879997,86.849998,86.07086899999999,53936700
2017-12-18,87.120003,87.5,86.230003,86.379997,85.60508,22283800
2017-12-19,86.349998,86.349998,85.269997,85.83000200000002,85.06002,23524800
2017-12-20,86.199997,86.300003,84.709999,85.519997,84.752792,23674900
2017-12-21,86.050003,86.099998,85.400002,85.5,84.732979,17990700
2017-12-22,85.400002,85.629997,84.91999799999998,85.510002,84.742889,14145800
2017-12-26,85.309998,85.529999,85.029999,85.400002,84.633873,9891200
2017-12-27,85.650002,85.980003,85.220001,85.709999,84.94109300000002,14678000
2017-12-28,85.900002,85.93,85.550003,85.720001,84.951004,10594300
2017-12-29,85.629997,86.050003,85.5,85.540001,84.772621,18717400
2018-01-02,86.129997,86.309998,85.5,85.949997,85.17894,22483800
2018-01-03,86.059998,86.510002,85.970001,86.349998,85.575356,26061400
2018-01-04,86.589996,87.660004,86.57,87.110001,86.328537,21912000
2018-01-05,87.660004,88.410004,87.43,88.190002,87.398849,23407100
2018-01-08,88.199997,88.58000200000002,87.599998,88.279999,87.488037,22113000
2018-01-09,88.650002,88.730003,87.860001,88.220001,87.42858100000002,19484300
2018-01-10,87.860001,88.190002,87.410004,87.82,87.032166,18652200
2018-01-11,88.129997,88.129997,87.239998,88.08000200000002,87.289833,17808900
2018-01-12,88.66999799999998,89.779999,88.449997,89.599998,88.796204,24271500
2018-01-16,90.099998,90.790001,88.010002,88.349998,87.557411,36599700
2018-01-17,89.08000200000002,90.279999,88.75,90.139999,89.331352,25602600
2018-01-18,89.800003,90.66999799999999,89.660004,90.099998,89.29171,24159700
2018-01-19,90.139999,90.610001,89.660004,90.0,89.192604,36875000
2018-01-22,90.0,91.620003,89.739998,91.610001,90.78817,23601600
2018-01-23,91.900002,92.300003,91.540001,91.900002,91.075562,23412800
2018-01-24,92.550003,93.43,91.58000200000001,91.82,90.996284,33277500
2018-01-25,92.470001,93.239998,91.93,92.33000200000001,91.50170899999999,26383200
2018-01-26,93.120003,94.059998,92.58000200000001,94.059998,93.216187,29172200
2018-01-29,95.139999,95.449997,93.720001,93.91999799999999,93.077446,31569900
2018-01-30,93.300003,93.660004,92.099998,92.739998,91.908028,38635100
2018-01-31,93.75,95.400002,93.510002,95.010002,94.157661,48756300
2018-02-01,94.790001,96.07,93.58000200000001,94.260002,93.41439799999999,47227900
2018-02-02,93.639999,93.970001,91.5,91.779999,90.95663499999999,47867800
2018-02-05,90.559998,93.239998,88.0,88.0,87.21055600000004,51031500
2018-02-06,86.889999,91.480003,85.25,91.33000200000001,90.510681,67998600
2018-02-07,90.489998,91.769997,89.199997,89.610001,88.806107,41107600
2018-02-08,89.709999,89.879997,84.760002,85.010002,84.247375,55628700
2018-02-09,86.300003,88.93,83.83000200000002,88.18,87.38893900000002,63499100
2018-02-12,88.739998,89.779999,87.93,89.129997,88.33040600000002,35720300
2018-02-13,88.93,90.0,87.800003,89.83000200000002,89.024132,26407700
2018-02-14,88.510002,90.989998,88.410004,90.809998,90.418091,34960900
2018-02-15,91.209999,92.720001,90.620003,92.660004,92.26011700000001,27823900
2018-02-16,92.449997,93.5,91.800003,92.0,91.602959,30596900
2018-02-20,91.480003,93.059998,91.010002,92.720001,92.319855,30911700
2018-02-21,92.980003,93.360001,91.489998,91.489998,91.09515400000001,26922500
2018-02-22,92.050003,92.730003,91.360001,91.730003,91.334129,24392800
2018-02-23,93.599998,94.07,92.360001,94.059998,93.65406800000001,26329200
2018-02-26,94.400002,95.449997,94.25,95.41999799999999,95.00819399999999,30199800
2018-02-27,95.739998,95.839996,94.199997,94.199997,93.79345699999999,25869100
2018-02-28,94.839996,95.709999,93.629997,93.769997,93.365318,31167300
2018-03-01,93.989998,94.57,91.839996,92.849998,92.449287,37135600
2018-03-02,91.58000200000001,93.150002,90.860001,93.050003,92.64843,32830400
2018-03-05,92.339996,94.269997,92.260002,93.639999,93.235878,23901600
2018-03-06,94.339996,94.489998,92.940002,93.32,92.917259,22175800
2018-03-07,93.160004,93.940002,92.43,93.860001,93.454933,26716100
2018-03-08,94.269997,95.099998,93.769997,94.43,94.022469,25887800
2018-03-09,95.290001,96.540001,95.0,96.540001,96.123367,36937300
2018-03-12,96.5,97.209999,96.040001,96.769997,96.35237099999999,26073700
2018-03-13,97.0,97.239998,93.970001,94.410004,94.002563,35387800
2018-03-14,95.120003,95.410004,93.5,93.849998,93.444969,32132000
2018-03-15,93.529999,94.58000200000001,92.83000200000001,94.18,93.773552,27611000
2018-03-16,94.68,95.379997,93.91999799999999,94.599998,94.191734,49081300
2018-03-19,93.739998,93.900002,92.110001,92.889999,92.489113,33344100
2018-03-20,93.050003,93.769997,93.0,93.129997,92.728081,23075200
2018-03-21,92.93,94.050003,92.209999,92.480003,92.080887,24457100
2018-03-22,91.269997,91.75,89.660004,89.790001,89.402496,38604700
2018-03-23,89.5,90.459999,87.08000200000002,87.18,86.80375699999998,44068900
2018-03-26,90.610001,94.0,90.400002,93.779999,93.375275,56396800
2018-03-27,94.940002,95.139999,88.510002,89.470001,89.083878,56569000
2018-03-28,89.82,91.230003,88.870003,89.389999,89.00421899999998,52501100
2018-03-29,90.18,92.290001,88.400002,91.269997,90.87610600000001,45867500
2018-04-02,90.470001,90.879997,87.510002,88.519997,88.13797,48515400
2018-04-03,89.58000200000002,90.050003,87.889999,89.709999,89.322838,37213800
2018-04-04,87.849998,92.760002,87.730003,92.33000200000001,91.931534,35560000
2018-04-05,92.440002,93.07,91.400002,92.379997,91.981316,29771900
2018-04-06,91.489998,92.459999,89.480003,90.230003,89.840599,38026000
2018-04-09,91.040001,93.16999799999999,90.620003,90.769997,90.378265,31533900
2018-04-10,92.389999,93.279999,91.639999,92.879997,92.479156,26812000
2018-04-11,92.010002,93.290001,91.480003,91.860001,91.463562,24872100
2018-04-12,92.43,94.160004,92.43,93.58000200000001,93.17614,26758900
2018-04-13,94.050003,94.18,92.440002,93.08000200000001,92.678299,23346100
2018-04-16,94.07,94.660004,93.41999799999999,94.16999799999999,93.763588,20288100
2018-04-17,95.0,96.540001,94.879997,96.07,95.655396,26771000
2018-04-18,96.220001,96.720001,95.519997,96.440002,96.02379599999999,21043300
2018-04-19,96.440002,97.07,95.339996,96.110001,95.69522099999999,23552500
2018-04-20,95.910004,96.110001,94.050003,95.0,94.590012,31154400
2018-04-23,95.739998,96.290001,94.629997,95.349998,94.938499,22331800
2018-04-24,96.239998,96.470001,92.410004,93.120003,92.718124,34524800
2018-04-25,93.300003,93.300003,90.279999,92.309998,91.911621,33729300
2018-04-26,93.550003,95.150002,93.099998,94.260002,93.85321,42529000
2018-04-27,97.599998,97.900002,93.910004,95.82,95.406471,48272800
2018-04-30,96.33000200000001,96.400002,93.150002,93.519997,93.116394,41523600
2018-05-01,93.209999,95.290001,92.790001,95.0,94.590012,31408900
2018-05-02,94.989998,95.16999799999999,93.190002,93.510002,93.106445,27471000
2018-05-03,92.959999,94.93,92.449997,94.07,93.664024,31142500
2018-05-04,93.32,95.370003,92.91999799999999,95.160004,94.749321,22531300
2018-05-07,95.16999799999999,96.709999,95.099998,96.220001,95.804749,24242000
2018-05-08,95.849998,96.160004,95.059998,95.809998,95.39651500000001,23484600
2018-05-09,96.010002,96.970001,95.050003,96.940002,96.52164499999999,27327400
2018-05-10,97.459999,97.949997,97.050003,97.910004,97.48745699999999,22388100
2018-05-11,97.800003,97.870003,97.040001,97.699997,97.278358,16778300
2018-05-14,97.91999799999999,98.690002,97.309998,98.029999,97.606934,19454100
2018-05-15,97.239998,97.849998,96.339996,97.32,96.900002,24594000
2018-05-16,97.360001,97.400002,96.620003,97.150002,97.150002,17384700
2018-05-17,96.760002,97.540001,95.83000200000001,96.18,96.18,17246700
2018-05-18,96.010002,96.93,96.010002,96.360001,96.360001,17865800
2018-05-21,97.0,98.010002,96.800003,97.599998,97.599998,19422500
2018-05-22,97.68,98.16999799999999,97.199997,97.5,97.5,15441200
2018-05-23,96.709999,98.730003,96.32,98.660004,98.660004,21114800
2018-05-24,98.730003,98.940002,96.809998,98.309998,98.309998,21540800
2018-05-25,98.300003,98.980003,97.860001,98.360001,98.360001,18363900
2018-05-29,97.839996,98.879997,97.230003,98.010002,98.010002,28338000
2018-05-30,98.309998,99.25,97.910004,98.949997,98.949997,22158500
2018-05-31,99.290001,99.989998,98.610001,98.839996,98.839996,34140900
2018-06-01,99.279999,100.860001,99.16999799999999,100.790001,100.790001,28126200
2018-06-04,101.260002,101.860001,100.849998,101.66999799999999,101.66999799999999,27166800
2018-06-05,102.0,102.33000200000001,101.529999,102.190002,102.190002,23514400
2018-06-06,102.480003,102.599998,101.900002,102.489998,102.489998,21122900
2018-06-07,102.650002,102.690002,100.379997,100.879997,100.879997,28232200
2018-06-08,101.089996,101.949997,100.540001,101.629997,101.629997,22165100
2018-06-11,101.010002,101.589996,100.66999799999999,101.050003,101.050003,23490900
2018-06-12,101.099998,101.449997,100.75,101.309998,101.309998,18325200
2018-06-13,101.720001,102.010002,100.559998,100.849998,100.849998,29492900
2018-06-14,101.650002,102.029999,101.0,101.41999799999999,101.41999799999999,25691800
2018-06-15,101.510002,101.529999,100.07,100.129997,100.129997,65738600
2018-06-18,100.010002,101.110001,99.41999799999999,100.860001,100.860001,23586000
2018-06-19,99.650002,101.0,99.5,100.860001,100.860001,28653100
2018-06-20,101.370003,102.519997,101.120003,101.870003,101.870003,26180800
2018-06-21,102.08000200000001,102.459999,100.879997,101.139999,101.139999,23198200
2018-06-22,100.410004,100.769997,99.629997,100.410004,100.410004,38923100
2018-06-25,100.0,100.110001,97.300003,98.389999,98.389999,35433300
2018-06-26,98.82,100.08000200000001,98.75,99.08000200000001,99.08000200000001,26897200
2018-06-27,99.58000200000001,100.019997,97.400002,97.540001,97.540001,31298400
